experiment,genotype,freq,level,mag,phi
33,VGLUT3KOAlpha9KO,8000,50,8.12184862075153,-1.7654868388877
33,VGLUT3KOAlpha9KO,8500,50,10.0932358719927,-2.04316747698761
33,VGLUT3KOAlpha9KO,9000,50,9.16968831557254,-2.28061853492197
33,VGLUT3KOAlpha9KO,9500,50,11.4875945722279,-2.53933373478558
33,VGLUT3KOAlpha9KO,10000,50,11.0122664123232,-2.86100818535621
33,VGLUT3KOAlpha9KO,10500,50,7.8947584726907,-3.25241559240042
33,VGLUT3KOAlpha9KO,11000,50,4.99707309719633,-3.6799052111287
33,VGLUT3KOAlpha9KO,11500,50,2.65691846097662,-4.16891383468825
33,VGLUT3KOAlpha9KO,12000,50,1.2602331364382,-3.70818568478546
33,VGLUT3KOAlpha9KO,12500,50,0.555499043340355,-3.29545559985273
33,VGLUT3KOAlpha9KO,13000,50,0.248242825558193,-2.84703940791622
33,VGLUT3KOAlpha9KO,13500,50,0.0742569046329866,-2.48631450265549
33,VGLUT3KOAlpha9KO,14000,50,0.020992866829067,-2.13847350592166
33,VGLUT3KOAlpha9KO,14500,50,0.0214745233728934,-1.79526161809017
33,VGLUT3KOAlpha9KO,15000,50,NaN,NaN
33,VGLUT3KOAlpha9KO,500,60,NaN,NaN
33,VGLUT3KOAlpha9KO,1000,60,NaN,NaN
33,VGLUT3KOAlpha9KO,1500,60,NaN,NaN
33,VGLUT3KOAlpha9KO,2000,60,0.17855605797537,0.723910073752443
33,VGLUT3KOAlpha9KO,2500,60,0.204421623274443,0.473746750919859
33,VGLUT3KOAlpha9KO,3000,60,0.700107094941133,0.321787081949632
33,VGLUT3KOAlpha9KO,3500,60,0.976507114256252,0.0974220283053633
33,VGLUT3KOAlpha9KO,4000,60,1.17043961337436,-0.0898938347109766
33,VGLUT3KOAlpha9KO,4500,60,2.0799676831573,-0.243570474537005
33,VGLUT3KOAlpha9KO,5000,60,3.16955518858844,-0.435989357216555
33,VGLUT3KOAlpha9KO,5500,60,4.68573259796357,-0.632406087848104
33,VGLUT3KOAlpha9KO,6000,60,7.23006595023839,-0.833356233073999
33,VGLUT3KOAlpha9KO,6500,60,10.2280122405847,-1.06716224305326
33,VGLUT3KOAlpha9KO,7000,60,12.4594691073806,-1.30305425977673
33,VGLUT3KOAlpha9KO,7500,60,13.6044810344206,-1.54070138679758
33,VGLUT3KOAlpha9KO,8000,60,16.4929896444028,-1.79498250092818
33,VGLUT3KOAlpha9KO,8500,60,17.2997252031092,-2.06258714176343
33,VGLUT3KOAlpha9KO,9000,60,14.9582804926696,-2.28208529063835
33,VGLUT3KOAlpha9KO,9500,60,15.5284821107971,-2.52738250018102
33,VGLUT3KOAlpha9KO,10000,60,13.3014073924839,-2.84104000833014
33,VGLUT3KOAlpha9KO,10500,60,8.46493550973168,-3.22165342956268
33,VGLUT3KOAlpha9KO,11000,60,5.16983923697215,-3.64805162168848
33,VGLUT3KOAlpha9KO,11500,60,2.83459509100348,-4.14222173078979
33,VGLUT3KOAlpha9KO,12000,60,1.3418415850388,-3.6923901546175
33,VGLUT3KOAlpha9KO,12500,60,0.652678102374184,-3.28748333794286
33,VGLUT3KOAlpha9KO,13000,60,0.302156453677743,-2.82150667759463
33,VGLUT3KOAlpha9KO,13500,60,0.0935705106958992,-2.45632832763973
33,VGLUT3KOAlpha9KO,14000,60,0.0365800474139977,-2.05225597536363
33,VGLUT3KOAlpha9KO,14500,60,0.0290178292207376,-1.84200634070565
33,VGLUT3KOAlpha9KO,15000,60,0.0134889517714634,-1.90301645072724
33,VGLUT3KOAlpha9KO,500,70,NaN,NaN
33,VGLUT3KOAlpha9KO,1000,70,NaN,NaN
33,VGLUT3KOAlpha9KO,1500,70,NaN,NaN
33,VGLUT3KOAlpha9KO,2000,70,0.25748985808236,0.739447460183206
33,VGLUT3KOAlpha9KO,2500,70,0.812552360611311,0.494307402382301
33,VGLUT3KOAlpha9KO,3000,70,2.28046403089874,0.328977177998596
33,VGLUT3KOAlpha9KO,3500,70,2.75127114306658,0.0870887989783563
33,VGLUT3KOAlpha9KO,4000,70,3.55970912469338,-0.0769395632864498
33,VGLUT3KOAlpha9KO,4500,70,5.81094118008303,-0.251083025577881
33,VGLUT3KOAlpha9KO,5000,70,8.39951175000991,-0.457513933120969
33,VGLUT3KOAlpha9KO,5500,70,11.9622020941992,-0.653151607176287
33,VGLUT3KOAlpha9KO,6000,70,18.1110119729668,-0.872871307399696
33,VGLUT3KOAlpha9KO,6500,70,22.7983942842487,-1.10803084573658
33,VGLUT3KOAlpha9KO,7000,70,24.8636677579192,-1.33962018991648
33,VGLUT3KOAlpha9KO,7500,70,25.9930431222844,-1.57712355193909
33,VGLUT3KOAlpha9KO,8000,70,27.4343582827077,-1.83256797772202
33,VGLUT3KOAlpha9KO,8500,70,25.5676797729935,-2.09293294237823
33,VGLUT3KOAlpha9KO,9000,70,21.8943584783294,-2.29591671715252
33,VGLUT3KOAlpha9KO,9500,70,19.3487892561193,-2.53250435685231
33,VGLUT3KOAlpha9KO,10000,70,14.4660498697535,-2.8464343291348
33,VGLUT3KOAlpha9KO,10500,70,8.77788471532166,-3.22035715439251
33,VGLUT3KOAlpha9KO,11000,70,5.33340679417125,-3.65359971629445
33,VGLUT3KOAlpha9KO,11500,70,2.87363591028564,-4.14980257645378
33,VGLUT3KOAlpha9KO,12000,70,1.30477313942367,-3.70463687603805
33,VGLUT3KOAlpha9KO,12500,70,0.667236225614807,-3.2994306811241
33,VGLUT3KOAlpha9KO,13000,70,0.291369702324849,-2.81965591261297
33,VGLUT3KOAlpha9KO,13500,70,0.11972284492053,-2.47552390729148
33,VGLUT3KOAlpha9KO,14000,70,0.0277900503208993,-2.94662841796675
33,VGLUT3KOAlpha9KO,14500,70,0.0444015312369354,-2.79808086440668
33,VGLUT3KOAlpha9KO,15000,70,0.0252045840666201,-2.87596459999283
33,VGLUT3KOAlpha9KO,500,80,NaN,NaN
33,VGLUT3KOAlpha9KO,1000,80,NaN,NaN
33,VGLUT3KOAlpha9KO,1500,80,0.308358242384631,0.894802683887421
33,VGLUT3KOAlpha9KO,2000,80,0.683648665931518,0.719273920327003
33,VGLUT3KOAlpha9KO,2500,80,2.37102408991952,0.493094492402302
33,VGLUT3KOAlpha9KO,3000,80,6.7424776096688,0.327607725281233
33,VGLUT3KOAlpha9KO,3500,80,7.86844576729881,0.0852648050104438
33,VGLUT3KOAlpha9KO,4000,80,9.66070841456409,-0.0988367403981487
33,VGLUT3KOAlpha9KO,4500,80,15.2653773064461,-0.288596052523447
33,VGLUT3KOAlpha9KO,5000,80,21.4979788438463,-0.488547272884529
33,VGLUT3KOAlpha9KO,5500,80,28.1177253488619,-0.688135376643052
33,VGLUT3KOAlpha9KO,6000,80,38.4371660708503,-0.925250061172283
33,VGLUT3KOAlpha9KO,6500,80,44.5068203286429,-1.17158769176504
33,VGLUT3KOAlpha9KO,7000,80,44.1442504426059,-1.40738963381168
33,VGLUT3KOAlpha9KO,7500,80,41.5706114432939,-1.64977914871958
33,VGLUT3KOAlpha9KO,8000,80,37.8881867106392,-1.89924540352047
33,VGLUT3KOAlpha9KO,8500,80,31.8049154450643,-2.1432543411456
33,VGLUT3KOAlpha9KO,9000,80,24.7364578850129,-2.3322308266848
33,VGLUT3KOAlpha9KO,9500,80,20.3433590022515,-2.56805938823757
33,VGLUT3KOAlpha9KO,10000,80,14.7008886210974,-2.89099955005736
33,VGLUT3KOAlpha9KO,10500,80,8.70970962654745,-3.27585439660565
33,VGLUT3KOAlpha9KO,11000,80,5.24418382624376,-3.72800852035899
33,VGLUT3KOAlpha9KO,11500,80,2.87578001536097,-3.2300050974451
33,VGLUT3KOAlpha9KO,12000,80,1.28996099958205,-2.80496804336899
33,VGLUT3KOAlpha9KO,12500,80,0.704289483861196,-2.3822421286092
33,VGLUT3KOAlpha9KO,13000,80,0.283836297368375,-1.92812997734908
33,VGLUT3KOAlpha9KO,13500,80,0.13873865640328,-1.58393217578874
33,VGLUT3KOAlpha9KO,14000,80,0.0232055921389461,-1.67717754787219
33,VGLUT3KOAlpha9KO,14500,80,0.0651778546787918,-1.82998746676219
33,VGLUT3KOAlpha9KO,15000,80,0.0403169373565175,-1.87507422623719
33,VGLUT3KOAlpha9KO,500,90,NaN,NaN
33,VGLUT3KOAlpha9KO,1000,90,NaN,NaN
33,VGLUT3KOAlpha9KO,1500,90,0.95644853348645,0.880602891667241
33,VGLUT3KOAlpha9KO,2000,90,1.94418929173484,0.673100589758402
33,VGLUT3KOAlpha9KO,2500,90,6.58917313433687,0.479752413549219
33,VGLUT3KOAlpha9KO,3000,90,13.9345514308138,0.274080625984557
33,VGLUT3KOAlpha9KO,3500,90,18.2724178222339,0.0287101655644012
33,VGLUT3KOAlpha9KO,4000,90,25.2627886268313,-0.151357813557498
33,VGLUT3KOAlpha9KO,4500,90,38.5355340776535,-0.347584904562782
33,VGLUT3KOAlpha9KO,5000,90,55.692975288959,-0.576336869547725
33,VGLUT3KOAlpha9KO,5500,90,70.1121313272089,-0.803001741683006
33,VGLUT3KOAlpha9KO,6000,90,80.4954940426739,-1.05996629017462
33,VGLUT3KOAlpha9KO,6500,90,75.3997317091156,-1.30736623872633
33,VGLUT3KOAlpha9KO,7000,90,64.3328894767147,-1.53862589612515
33,VGLUT3KOAlpha9KO,7500,90,51.8325068999692,-1.77737381494306
33,VGLUT3KOAlpha9KO,8000,90,41.9394463079173,-2.02881194845074
33,VGLUT3KOAlpha9KO,8500,90,32.6880878699855,-2.25457975638053
33,VGLUT3KOAlpha9KO,9000,90,24.1443548440331,-2.42654466439843
33,VGLUT3KOAlpha9KO,9500,90,19.8456898703174,-2.67332299982065
33,VGLUT3KOAlpha9KO,10000,90,14.8782295313371,-3.00549711934857
33,VGLUT3KOAlpha9KO,10500,90,8.74365300289156,-3.42316087489878
33,VGLUT3KOAlpha9KO,11000,90,5.37438221136574,-3.89876222631491
33,VGLUT3KOAlpha9KO,11500,90,2.94409296789507,-3.41154824002593
33,VGLUT3KOAlpha9KO,12000,90,1.18257872436928,-2.99926753455768
33,VGLUT3KOAlpha9KO,12500,90,0.766845275490105,-2.56467997291731
33,VGLUT3KOAlpha9KO,13000,90,0.15848457470687,-2.12094219349971
33,VGLUT3KOAlpha9KO,13500,90,0.266310088145773,-1.71711130747321
33,VGLUT3KOAlpha9KO,14000,90,0.130978509704584,-1.76378716709642
33,VGLUT3KOAlpha9KO,14500,90,0.166502942059199,-1.86268723242605
33,VGLUT3KOAlpha9KO,15000,90,0.134330120700552,-1.94682829673732
34,VGLUT3KOAlpha9KO,500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,1000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,1500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,2000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,2500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,3000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,3500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,4000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,4500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,5000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,5500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,6000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,6500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,7000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,7500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,8000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,8500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,9000,-10,0.0453884414141693,-3.40171170134662
34,VGLUT3KOAlpha9KO,9500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,10000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,10500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,11000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,11500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,12000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,12500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,13000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,13500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,14000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,14500,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,15000,-10,NaN,NaN
34,VGLUT3KOAlpha9KO,500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,1000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,1500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,2000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,2500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,3000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,3500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,4000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,4500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,5000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,5500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,6000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,6500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,7000,0,0.0654054661328896,-2.80080152841974
34,VGLUT3KOAlpha9KO,7500,0,0.106061182630381,-3.0892243411257
34,VGLUT3KOAlpha9KO,8000,0,0.0937057465236065,-3.46870751161646
34,VGLUT3KOAlpha9KO,8500,0,0.150489528214569,-3.83291558422651
34,VGLUT3KOAlpha9KO,9000,0,0.0540159250453813,-3.34826264677617
34,VGLUT3KOAlpha9KO,9500,0,0.0328072658012765,-2.9074022112456
34,VGLUT3KOAlpha9KO,10000,0,0.023444865559205,-2.44355171151038
34,VGLUT3KOAlpha9KO,10500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,11000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,11500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,12000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,12500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,13000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,13500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,14000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,14500,0,NaN,NaN
34,VGLUT3KOAlpha9KO,15000,0,NaN,NaN
34,VGLUT3KOAlpha9KO,500,10,NaN,NaN
34,VGLUT3KOAlpha9KO,1000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,1500,10,NaN,NaN
34,VGLUT3KOAlpha9KO,2000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,2500,10,NaN,NaN
34,VGLUT3KOAlpha9KO,3000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,3500,10,NaN,NaN
34,VGLUT3KOAlpha9KO,4000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,4500,10,0.0479471088646095,-0.423320326721459
34,VGLUT3KOAlpha9KO,5000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,5500,10,NaN,NaN
34,VGLUT3KOAlpha9KO,6000,10,0.0918608897743535,-1.19131276107194
34,VGLUT3KOAlpha9KO,6500,10,0.118639416844974,-1.47008631261467
34,VGLUT3KOAlpha9KO,7000,10,0.184157361355023,-1.76759054312453
34,VGLUT3KOAlpha9KO,7500,10,0.332975394075918,-2.09708932602256
34,VGLUT3KOAlpha9KO,8000,10,0.365658234850768,-2.47810306544868
34,VGLUT3KOAlpha9KO,8500,10,0.401855975384961,-2.90895596032822
34,VGLUT3KOAlpha9KO,9000,10,0.201244354699662,-3.34889232634473
34,VGLUT3KOAlpha9KO,9500,10,0.0987908921409001,-2.92016330344212
34,VGLUT3KOAlpha9KO,10000,10,0.0484887242280243,-2.47895132239707
34,VGLUT3KOAlpha9KO,10500,10,0.0320772944517128,-2.05865113698161
34,VGLUT3KOAlpha9KO,11000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,11500,10,NaN,NaN
34,VGLUT3KOAlpha9KO,12000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,12500,10,NaN,NaN
34,VGLUT3KOAlpha9KO,13000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,13500,10,NaN,NaN
34,VGLUT3KOAlpha9KO,14000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,14500,10,NaN,NaN
34,VGLUT3KOAlpha9KO,15000,10,NaN,NaN
34,VGLUT3KOAlpha9KO,500,20,NaN,NaN
34,VGLUT3KOAlpha9KO,1000,20,NaN,NaN
34,VGLUT3KOAlpha9KO,1500,20,NaN,NaN
34,VGLUT3KOAlpha9KO,2000,20,NaN,NaN
34,VGLUT3KOAlpha9KO,2500,20,NaN,NaN
34,VGLUT3KOAlpha9KO,3000,20,NaN,NaN
34,VGLUT3KOAlpha9KO,3500,20,0.0463969819876656,-0.104373350435956
34,VGLUT3KOAlpha9KO,4000,20,0.0396915966674587,-0.43219682647906
34,VGLUT3KOAlpha9KO,4500,20,0.0902485162978809,-0.51363631778907
34,VGLUT3KOAlpha9KO,5000,20,0.142335205906856,-0.796433549803989
34,VGLUT3KOAlpha9KO,5500,20,0.171966160596713,-0.983742020361787
34,VGLUT3KOAlpha9KO,6000,20,0.202197376078018,-1.20876501697213
34,VGLUT3KOAlpha9KO,6500,20,0.367791744824667,-1.45504222847886
34,VGLUT3KOAlpha9KO,7000,20,0.643374810638529,-1.76354551594913
34,VGLUT3KOAlpha9KO,7500,20,1.02406974967994,-2.10587488722796
34,VGLUT3KOAlpha9KO,8000,20,1.23888945652503,-2.49370231961503
34,VGLUT3KOAlpha9KO,8500,20,1.05872362920241,-2.92124492308901
34,VGLUT3KOAlpha9KO,9000,20,0.60246968835944,-3.38329690344542
34,VGLUT3KOAlpha9KO,9500,20,0.28919267782676,-2.90639687473151
34,VGLUT3KOAlpha9KO,10000,20,0.151257943223766,-2.50985513486328
34,VGLUT3KOAlpha9KO,10500,20,0.0698178915069994,-2.11454172135114
34,VGLUT3KOAlpha9KO,11000,20,0.0305619393187077,-1.76411917201939
34,VGLUT3KOAlpha9KO,11500,20,NaN,NaN
34,VGLUT3KOAlpha9KO,12000,20,NaN,NaN
34,VGLUT3KOAlpha9KO,12500,20,NaN,NaN
34,VGLUT3KOAlpha9KO,13000,20,NaN,NaN
34,VGLUT3KOAlpha9KO,13500,20,NaN,NaN
34,VGLUT3KOAlpha9KO,14000,20,NaN,NaN
34,VGLUT3KOAlpha9KO,14500,20,NaN,NaN
34,VGLUT3KOAlpha9KO,15000,20,NaN,NaN
34,VGLUT3KOAlpha9KO,500,30,NaN,NaN
34,VGLUT3KOAlpha9KO,1000,30,NaN,NaN
34,VGLUT3KOAlpha9KO,1500,30,NaN,NaN
34,VGLUT3KOAlpha9KO,2000,30,NaN,NaN
34,VGLUT3KOAlpha9KO,2500,30,NaN,NaN
34,VGLUT3KOAlpha9KO,3000,30,NaN,NaN
34,VGLUT3KOAlpha9KO,3500,30,0.0976353931184316,-0.0895877032203405
34,VGLUT3KOAlpha9KO,4000,30,0.185369606791827,-0.292336178206246
34,VGLUT3KOAlpha9KO,4500,30,0.303744374780984,-0.539389600030057
34,VGLUT3KOAlpha9KO,5000,30,0.46134774676565,-0.764333925237076
34,VGLUT3KOAlpha9KO,5500,30,0.518871912273536,-0.994109769637708
34,VGLUT3KOAlpha9KO,6000,30,0.688685290816942,-1.21230926442179
34,VGLUT3KOAlpha9KO,6500,30,1.12738321554307,-1.46344239461778
34,VGLUT3KOAlpha9KO,7000,30,1.94842658737649,-1.76399851610865
34,VGLUT3KOAlpha9KO,7500,30,3.14379848981079,-2.1048640034474
34,VGLUT3KOAlpha9KO,8000,30,3.52047121820516,-2.49778215906451
34,VGLUT3KOAlpha9KO,8500,30,2.94236641810659,-2.92078851484315
34,VGLUT3KOAlpha9KO,9000,30,1.65436224046752,-3.37194602032264
34,VGLUT3KOAlpha9KO,9500,30,0.710600735813992,-2.90752805161709
34,VGLUT3KOAlpha9KO,10000,30,0.349834604922196,-2.49536704605122
34,VGLUT3KOAlpha9KO,10500,30,0.152003388862505,-2.0935181868261
34,VGLUT3KOAlpha9KO,11000,30,0.0461520867080136,-1.81167656273179
34,VGLUT3KOAlpha9KO,11500,30,0.0343375218781078,-1.34959590596572
34,VGLUT3KOAlpha9KO,12000,30,NaN,NaN
34,VGLUT3KOAlpha9KO,12500,30,NaN,NaN
34,VGLUT3KOAlpha9KO,13000,30,NaN,NaN
34,VGLUT3KOAlpha9KO,13500,30,NaN,NaN
34,VGLUT3KOAlpha9KO,14000,30,NaN,NaN
34,VGLUT3KOAlpha9KO,14500,30,NaN,NaN
34,VGLUT3KOAlpha9KO,15000,30,NaN,NaN
34,VGLUT3KOAlpha9KO,500,40,NaN,NaN
34,VGLUT3KOAlpha9KO,1000,40,NaN,NaN
34,VGLUT3KOAlpha9KO,1500,40,NaN,NaN
34,VGLUT3KOAlpha9KO,2000,40,NaN,NaN
34,VGLUT3KOAlpha9KO,2500,40,0.153593629964636,0.480001074333946
34,VGLUT3KOAlpha9KO,3000,40,0.215719310973978,0.194006040845598
34,VGLUT3KOAlpha9KO,3500,40,0.382784891453672,-0.0575264869080307
34,VGLUT3KOAlpha9KO,4000,40,0.617075816206298,-0.296511535277058
34,VGLUT3KOAlpha9KO,4500,40,0.946554784266677,-0.533898493918701
34,VGLUT3KOAlpha9KO,5000,40,1.38977145881152,-0.769704929245667
34,VGLUT3KOAlpha9KO,5500,40,1.58311157072083,-0.988369433089076
34,VGLUT3KOAlpha9KO,6000,40,2.20350144922384,-1.20857289323405
34,VGLUT3KOAlpha9KO,6500,40,3.42001306367568,-1.4685703681619
34,VGLUT3KOAlpha9KO,7000,40,5.33393773301378,-1.7705803977538
34,VGLUT3KOAlpha9KO,7500,40,7.77364077890818,-2.1026585784379
34,VGLUT3KOAlpha9KO,8000,40,7.66306454453104,-2.48189881663267
34,VGLUT3KOAlpha9KO,8500,40,5.56885540248979,-2.886955209231
34,VGLUT3KOAlpha9KO,9000,40,2.79345294248098,-3.33171078900109
34,VGLUT3KOAlpha9KO,9500,40,1.10458748211372,-2.87676176026149
34,VGLUT3KOAlpha9KO,10000,40,0.504489570848444,-2.46040059676421
34,VGLUT3KOAlpha9KO,10500,40,0.197914091945023,-2.03965723093772
34,VGLUT3KOAlpha9KO,11000,40,0.0770301658302652,-1.78607531379123
34,VGLUT3KOAlpha9KO,11500,40,0.0495165797475072,-1.33694572680377
34,VGLUT3KOAlpha9KO,12000,40,NaN,NaN
34,VGLUT3KOAlpha9KO,12500,40,NaN,NaN
34,VGLUT3KOAlpha9KO,13000,40,NaN,NaN
34,VGLUT3KOAlpha9KO,13500,40,NaN,NaN
34,VGLUT3KOAlpha9KO,14000,40,NaN,NaN
34,VGLUT3KOAlpha9KO,14500,40,NaN,NaN
34,VGLUT3KOAlpha9KO,15000,40,NaN,NaN
34,VGLUT3KOAlpha9KO,500,50,NaN,NaN
34,VGLUT3KOAlpha9KO,1000,50,NaN,NaN
34,VGLUT3KOAlpha9KO,1500,50,NaN,NaN
34,VGLUT3KOAlpha9KO,2000,50,0.198037063353583,0.639666857054086
34,VGLUT3KOAlpha9KO,2500,50,0.430676139469704,0.455480547537741
34,VGLUT3KOAlpha9KO,3000,50,0.708855961985198,0.192158541936287
34,VGLUT3KOAlpha9KO,3500,50,1.23295837915378,-0.0605922802392427
34,VGLUT3KOAlpha9KO,4000,50,1.80450883747256,-0.30369357188581
34,VGLUT3KOAlpha9KO,4500,50,3.35908277370217,-0.535815150249524
34,VGLUT3KOAlpha9KO,5000,50,4.32968283346498,-0.762198538554819
34,VGLUT3KOAlpha9KO,5500,50,4.64523370723963,-0.979473583465455
34,VGLUT3KOAlpha9KO,6000,50,6.31815198629841,-1.21547585785916
34,VGLUT3KOAlpha9KO,6500,50,8.5896727495646,-1.48864063848072
34,VGLUT3KOAlpha9KO,7000,50,10.7193827836505,-1.78434271371553
34,VGLUT3KOAlpha9KO,7500,50,12.8025035212549,-2.09863030191206
34,VGLUT3KOAlpha9KO,8000,50,11.563396473169,-2.44944347079918
34,VGLUT3KOAlpha9KO,8500,50,7.59905599825062,-2.8371332677844
34,VGLUT3KOAlpha9KO,9000,50,3.42624871114927,-3.27282840430346
34,VGLUT3KOAlpha9KO,9500,50,1.24528478743953,-2.81830677712092
34,VGLUT3KOAlpha9KO,10000,50,0.564320975520975,-2.40227685228998
34,VGLUT3KOAlpha9KO,10500,50,0.235134518672526,-1.98363531470333
34,VGLUT3KOAlpha9KO,11000,50,0.0672421379483446,-1.74588045986127
34,VGLUT3KOAlpha9KO,11500,50,0.0613909286189325,-1.26537449516676
34,VGLUT3KOAlpha9KO,12000,50,NaN,NaN
34,VGLUT3KOAlpha9KO,12500,50,NaN,NaN
34,VGLUT3KOAlpha9KO,13000,50,NaN,NaN
34,VGLUT3KOAlpha9KO,13500,50,NaN,NaN
34,VGLUT3KOAlpha9KO,14000,50,NaN,NaN
34,VGLUT3KOAlpha9KO,14500,50,NaN,NaN
34,VGLUT3KOAlpha9KO,15000,50,NaN,NaN
34,VGLUT3KOAlpha9KO,500,60,0.494549781003695,1.17006571590448
34,VGLUT3KOAlpha9KO,1000,60,0.382533725870086,1.14926763091035
34,VGLUT3KOAlpha9KO,1500,60,NaN,NaN
34,VGLUT3KOAlpha9KO,2000,60,0.447573895868921,0.622432906070024
34,VGLUT3KOAlpha9KO,2500,60,1.113130441243,0.440999854851487
34,VGLUT3KOAlpha9KO,3000,60,2.14602624089264,0.188275874705406
34,VGLUT3KOAlpha9KO,3500,60,3.73360085633683,-0.060919202363408
34,VGLUT3KOAlpha9KO,4000,60,5.10468652615645,-0.312870225569962
34,VGLUT3KOAlpha9KO,4500,60,8.95388496627256,-0.542875215559538
34,VGLUT3KOAlpha9KO,5000,60,10.4888852113907,-0.767875077730635
34,VGLUT3KOAlpha9KO,5500,60,11.6107418207142,-0.986313609251187
34,VGLUT3KOAlpha9KO,6000,60,13.8571233490434,-1.23184457231687
34,VGLUT3KOAlpha9KO,6500,60,15.5566694785167,-1.50311999059557
34,VGLUT3KOAlpha9KO,7000,60,17.3911043558147,-1.78711089320329
34,VGLUT3KOAlpha9KO,7500,60,17.6262251903462,-2.08459903600104
34,VGLUT3KOAlpha9KO,8000,60,14.6699037477594,-2.41029792560068
34,VGLUT3KOAlpha9KO,8500,60,9.08508486304086,-2.7822477268582
34,VGLUT3KOAlpha9KO,9000,60,3.81640327008273,-3.20836785184568
34,VGLUT3KOAlpha9KO,9500,60,1.34509109169702,-2.75357443514251
34,VGLUT3KOAlpha9KO,10000,60,0.598689535363152,-2.34637361229471
34,VGLUT3KOAlpha9KO,10500,60,0.26450022210543,-1.92802595817611
34,VGLUT3KOAlpha9KO,11000,60,0.0227111640131028,-1.71678646457762
34,VGLUT3KOAlpha9KO,11500,60,0.0874336845816415,-1.26910853090995
34,VGLUT3KOAlpha9KO,12000,60,0.0446715118335912,-1.5249694935609
34,VGLUT3KOAlpha9KO,12500,60,NaN,NaN
34,VGLUT3KOAlpha9KO,13000,60,NaN,NaN
34,VGLUT3KOAlpha9KO,13500,60,NaN,NaN
34,VGLUT3KOAlpha9KO,14000,60,NaN,NaN
34,VGLUT3KOAlpha9KO,14500,60,NaN,NaN
34,VGLUT3KOAlpha9KO,15000,60,NaN,NaN
34,VGLUT3KOAlpha9KO,500,70,1.831602498611,1.19173506617862
34,VGLUT3KOAlpha9KO,1000,70,0.597295237346545,1.1215848069323
34,VGLUT3KOAlpha9KO,1500,70,0.981013626980881,0.752045642471884
34,VGLUT3KOAlpha9KO,2000,70,1.7312973459922,0.641453803025968
