experiment,condition,protocol,genotype,pupilSize,freq,gain1,gain2
8,Anesth,Singletone,Alpha9KO,Large,9380,NaN,NaN
8,Anesth,Singletone,Alpha9KO,Large,9925,NaN,NaN
8,Anesth,Singletone,Alpha9KO,Large,10473,NaN,NaN
8,Anesth,Singletone,Alpha9KO,Large,11023,NaN,NaN
8,Anesth,Singletone,Alpha9KO,Large,11575,NaN,NaN
8,Anesth,Singletone,Alpha9KO,Large,12130,NaN,NaN
8,Anesth,Singletone,Alpha9KO,Large,12688,NaN,NaN
8,Anesth,Singletone,Alpha9KO,Large,13248,NaN,NaN
8,Anesth,Singletone,Alpha9KO,Large,13810,NaN,NaN
8,Anesth,Singletone,Alpha9KO,Large,14375,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,4068,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,4588,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,5110,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,5635,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,6163,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,6693,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,7225,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,7760,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,8298,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,8838,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,9380,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,9925,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,10473,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,11023,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,11575,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,12130,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,12688,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,13248,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,13810,NaN,NaN
9,Anesth,Singletone,Alpha9KO,Large,14375,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,4068,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,4588,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,5110,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,5635,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,6163,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,6693,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,7225,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,7760,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,8298,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,8838,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,9380,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,9925,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,10473,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,11023,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,11575,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,12130,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,12688,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,13248,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,13810,NaN,NaN
10,Anesth,Singletone,Alpha9KO,Large,14375,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,4068,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,4588,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,5110,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,5635,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,6163,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,6693,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,7225,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,7760,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,8298,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,8838,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,9380,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,9925,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,10473,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,11023,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,11575,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,12130,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,12688,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,13248,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,13810,NaN,NaN
11,Anesth,Singletone,Alpha9KO,Large,14375,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,4068,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,4588,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,5110,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,5635,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,6163,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,6693,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,7225,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,7760,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,8298,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,8838,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,9380,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,9925,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,10473,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,11023,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,11575,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,12130,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,12688,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,13248,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,13810,NaN,NaN
12,Anesth,Singletone,Alpha9KO,Large,14375,NaN,NaN
1,Anesth,TM,WT,Small,4068,NaN,NaN
1,Anesth,TM,WT,Small,4588,NaN,NaN
1,Anesth,TM,WT,Small,5110,NaN,NaN
1,Anesth,TM,WT,Small,5635,NaN,NaN
1,Anesth,TM,WT,Small,6163,NaN,NaN
1,Anesth,TM,WT,Small,6693,NaN,NaN
1,Anesth,TM,WT,Small,7225,NaN,NaN
1,Anesth,TM,WT,Small,7760,NaN,NaN
1,Anesth,TM,WT,Small,8298,NaN,NaN
1,Anesth,TM,WT,Small,8838,NaN,NaN
1,Anesth,TM,WT,Small,9380,NaN,NaN
1,Anesth,TM,WT,Small,9925,NaN,NaN
1,Anesth,TM,WT,Small,10473,NaN,NaN
1,Anesth,TM,WT,Small,11023,NaN,NaN
1,Anesth,TM,WT,Small,11575,NaN,NaN
1,Anesth,TM,WT,Small,12130,NaN,NaN
1,Anesth,TM,WT,Small,12688,NaN,NaN
1,Anesth,TM,WT,Small,13248,NaN,NaN
1,Anesth,TM,WT,Small,13810,NaN,NaN
1,Anesth,TM,WT,Small,14375,NaN,NaN
2,Anesth,TM,WT,Small,4068,NaN,NaN
2,Anesth,TM,WT,Small,4588,NaN,NaN
2,Anesth,TM,WT,Small,5110,NaN,NaN
2,Anesth,TM,WT,Small,5635,NaN,NaN
2,Anesth,TM,WT,Small,6163,NaN,NaN
2,Anesth,TM,WT,Small,6693,NaN,NaN
2,Anesth,TM,WT,Small,7225,NaN,NaN
2,Anesth,TM,WT,Small,7760,NaN,NaN
2,Anesth,TM,WT,Small,8298,NaN,NaN
2,Anesth,TM,WT,Small,8838,NaN,NaN
2,Anesth,TM,WT,Small,9380,NaN,NaN
2,Anesth,TM,WT,Small,9925,NaN,NaN
2,Anesth,TM,WT,Small,10473,NaN,NaN
2,Anesth,TM,WT,Small,11023,NaN,NaN
2,Anesth,TM,WT,Small,11575,NaN,NaN
2,Anesth,TM,WT,Small,12130,NaN,NaN
2,Anesth,TM,WT,Small,12688,NaN,NaN
2,Anesth,TM,WT,Small,13248,NaN,NaN
2,Anesth,TM,WT,Small,13810,NaN,NaN
2,Anesth,TM,WT,Small,14375,NaN,NaN
3,Anesth,TM,WT,Small,4068,NaN,NaN
3,Anesth,TM,WT,Small,4588,NaN,NaN
3,Anesth,TM,WT,Small,5110,NaN,NaN
3,Anesth,TM,WT,Small,5635,NaN,NaN
3,Anesth,TM,WT,Small,6163,NaN,NaN
3,Anesth,TM,WT,Small,6693,NaN,NaN
3,Anesth,TM,WT,Small,7225,NaN,NaN
3,Anesth,TM,WT,Small,7760,NaN,NaN
3,Anesth,TM,WT,Small,8298,NaN,NaN
3,Anesth,TM,WT,Small,8838,NaN,NaN
3,Anesth,TM,WT,Small,9380,NaN,NaN
3,Anesth,TM,WT,Small,9925,NaN,NaN
3,Anesth,TM,WT,Small,10473,NaN,NaN
3,Anesth,TM,WT,Small,11023,NaN,NaN
3,Anesth,TM,WT,Small,11575,NaN,NaN
3,Anesth,TM,WT,Small,12130,NaN,NaN
3,Anesth,TM,WT,Small,12688,NaN,NaN
3,Anesth,TM,WT,Small,13248,NaN,NaN
3,Anesth,TM,WT,Small,13810,NaN,NaN
3,Anesth,TM,WT,Small,14375,NaN,NaN
4,Anesth,TM,WT,Small,4068,NaN,NaN
4,Anesth,TM,WT,Small,4588,NaN,NaN
4,Anesth,TM,WT,Small,5110,NaN,NaN
4,Anesth,TM,WT,Small,5635,NaN,NaN
4,Anesth,TM,WT,Small,6163,NaN,NaN
4,Anesth,TM,WT,Small,6693,NaN,NaN
4,Anesth,TM,WT,Small,7225,NaN,NaN
4,Anesth,TM,WT,Small,7760,NaN,NaN
4,Anesth,TM,WT,Small,8298,NaN,NaN
4,Anesth,TM,WT,Small,8838,NaN,NaN
4,Anesth,TM,WT,Small,9380,NaN,NaN
4,Anesth,TM,WT,Small,9925,NaN,NaN
4,Anesth,TM,WT,Small,10473,NaN,NaN
4,Anesth,TM,WT,Small,11023,NaN,NaN
4,Anesth,TM,WT,Small,11575,NaN,NaN
4,Anesth,TM,WT,Small,12130,NaN,NaN
4,Anesth,TM,WT,Small,12688,NaN,NaN
4,Anesth,TM,WT,Small,13248,NaN,NaN
4,Anesth,TM,WT,Small,13810,NaN,NaN
4,Anesth,TM,WT,Small,14375,NaN,NaN
5,Anesth,TM,WT,Small,4068,NaN,NaN
5,Anesth,TM,WT,Small,4588,NaN,NaN
5,Anesth,TM,WT,Small,5110,NaN,NaN
5,Anesth,TM,WT,Small,5635,NaN,NaN
5,Anesth,TM,WT,Small,6163,NaN,NaN
5,Anesth,TM,WT,Small,6693,NaN,NaN
5,Anesth,TM,WT,Small,7225,NaN,NaN
5,Anesth,TM,WT,Small,7760,NaN,NaN
5,Anesth,TM,WT,Small,8298,NaN,NaN
5,Anesth,TM,WT,Small,8838,NaN,NaN
5,Anesth,TM,WT,Small,9380,NaN,NaN
5,Anesth,TM,WT,Small,9925,NaN,NaN
5,Anesth,TM,WT,Small,10473,NaN,NaN
5,Anesth,TM,WT,Small,11023,NaN,NaN
5,Anesth,TM,WT,Small,11575,NaN,NaN
5,Anesth,TM,WT,Small,12130,NaN,NaN
5,Anesth,TM,WT,Small,12688,NaN,NaN
5,Anesth,TM,WT,Small,13248,NaN,NaN
5,Anesth,TM,WT,Small,13810,NaN,NaN
5,Anesth,TM,WT,Small,14375,NaN,NaN
6,Anesth,TM,WT,Small,4068,NaN,NaN
6,Anesth,TM,WT,Small,4588,NaN,NaN
6,Anesth,TM,WT,Small,5110,NaN,NaN
6,Anesth,TM,WT,Small,5635,NaN,NaN
6,Anesth,TM,WT,Small,6163,NaN,NaN
6,Anesth,TM,WT,Small,6693,NaN,NaN
6,Anesth,TM,WT,Small,7225,NaN,NaN
6,Anesth,TM,WT,Small,7760,NaN,NaN
6,Anesth,TM,WT,Small,8298,NaN,NaN
6,Anesth,TM,WT,Small,8838,NaN,NaN
6,Anesth,TM,WT,Small,9380,NaN,NaN
6,Anesth,TM,WT,Small,9925,NaN,NaN
6,Anesth,TM,WT,Small,10473,NaN,NaN
6,Anesth,TM,WT,Small,11023,NaN,NaN
6,Anesth,TM,WT,Small,11575,NaN,NaN
6,Anesth,TM,WT,Small,12130,NaN,NaN
6,Anesth,TM,WT,Small,12688,NaN,NaN
6,Anesth,TM,WT,Small,13248,NaN,NaN
6,Anesth,TM,WT,Small,13810,NaN,NaN
6,Anesth,TM,WT,Small,14375,NaN,NaN
1,Anesth,TM,WT,Medium,4068,NaN,NaN
1,Anesth,TM,WT,Medium,4588,NaN,NaN
1,Anesth,TM,WT,Medium,5110,NaN,NaN
1,Anesth,TM,WT,Medium,5635,NaN,NaN
1,Anesth,TM,WT,Medium,6163,NaN,NaN
1,Anesth,TM,WT,Medium,6693,NaN,NaN
1,Anesth,TM,WT,Medium,7225,NaN,NaN
1,Anesth,TM,WT,Medium,7760,NaN,NaN
1,Anesth,TM,WT,Medium,8298,NaN,NaN
1,Anesth,TM,WT,Medium,8838,NaN,NaN
1,Anesth,TM,WT,Medium,9380,NaN,NaN
1,Anesth,TM,WT,Medium,9925,NaN,NaN
1,Anesth,TM,WT,Medium,10473,NaN,NaN
1,Anesth,TM,WT,Medium,11023,NaN,NaN
1,Anesth,TM,WT,Medium,11575,NaN,NaN
1,Anesth,TM,WT,Medium,12130,NaN,NaN
1,Anesth,TM,WT,Medium,12688,NaN,NaN
1,Anesth,TM,WT,Medium,13248,NaN,NaN
1,Anesth,TM,WT,Medium,13810,NaN,NaN
1,Anesth,TM,WT,Medium,14375,NaN,NaN
2,Anesth,TM,WT,Medium,4068,NaN,NaN
2,Anesth,TM,WT,Medium,4588,NaN,NaN
2,Anesth,TM,WT,Medium,5110,NaN,NaN
2,Anesth,TM,WT,Medium,5635,NaN,NaN
2,Anesth,TM,WT,Medium,6163,NaN,NaN
2,Anesth,TM,WT,Medium,6693,NaN,NaN
2,Anesth,TM,WT,Medium,7225,NaN,NaN
2,Anesth,TM,WT,Medium,7760,NaN,NaN
2,Anesth,TM,WT,Medium,8298,NaN,NaN
2,Anesth,TM,WT,Medium,8838,NaN,NaN
2,Anesth,TM,WT,Medium,9380,NaN,NaN
2,Anesth,TM,WT,Medium,9925,NaN,NaN
2,Anesth,TM,WT,Medium,10473,NaN,NaN
2,Anesth,TM,WT,Medium,11023,NaN,NaN
2,Anesth,TM,WT,Medium,11575,NaN,NaN
2,Anesth,TM,WT,Medium,12130,NaN,NaN
2,Anesth,TM,WT,Medium,12688,NaN,NaN
2,Anesth,TM,WT,Medium,13248,NaN,NaN
2,Anesth,TM,WT,Medium,13810,NaN,NaN
2,Anesth,TM,WT,Medium,14375,NaN,NaN
3,Anesth,TM,WT,Medium,4068,NaN,NaN
3,Anesth,TM,WT,Medium,4588,NaN,NaN
3,Anesth,TM,WT,Medium,5110,NaN,NaN
3,Anesth,TM,WT,Medium,5635,NaN,NaN
3,Anesth,TM,WT,Medium,6163,NaN,NaN
3,Anesth,TM,WT,Medium,6693,NaN,NaN
3,Anesth,TM,WT,Medium,7225,NaN,NaN
3,Anesth,TM,WT,Medium,7760,NaN,NaN
3,Anesth,TM,WT,Medium,8298,NaN,NaN
3,Anesth,TM,WT,Medium,8838,NaN,NaN
3,Anesth,TM,WT,Medium,9380,NaN,NaN
3,Anesth,TM,WT,Medium,9925,NaN,NaN
3,Anesth,TM,WT,Medium,10473,NaN,NaN
3,Anesth,TM,WT,Medium,11023,NaN,NaN
3,Anesth,TM,WT,Medium,11575,NaN,NaN
3,Anesth,TM,WT,Medium,12130,NaN,NaN
3,Anesth,TM,WT,Medium,12688,NaN,NaN
3,Anesth,TM,WT,Medium,13248,NaN,NaN
3,Anesth,TM,WT,Medium,13810,NaN,NaN
3,Anesth,TM,WT,Medium,14375,NaN,NaN
4,Anesth,TM,WT,Medium,4068,NaN,NaN
4,Anesth,TM,WT,Medium,4588,NaN,NaN
4,Anesth,TM,WT,Medium,5110,NaN,NaN
4,Anesth,TM,WT,Medium,5635,NaN,NaN
4,Anesth,TM,WT,Medium,6163,NaN,NaN
4,Anesth,TM,WT,Medium,6693,NaN,NaN
4,Anesth,TM,WT,Medium,7225,NaN,NaN
4,Anesth,TM,WT,Medium,7760,NaN,NaN
4,Anesth,TM,WT,Medium,8298,NaN,NaN
4,Anesth,TM,WT,Medium,8838,NaN,NaN
4,Anesth,TM,WT,Medium,9380,NaN,NaN
4,Anesth,TM,WT,Medium,9925,NaN,NaN
4,Anesth,TM,WT,Medium,10473,NaN,NaN
4,Anesth,TM,WT,Medium,11023,NaN,NaN
4,Anesth,TM,WT,Medium,11575,NaN,NaN
4,Anesth,TM,WT,Medium,12130,NaN,NaN
4,Anesth,TM,WT,Medium,12688,NaN,NaN
4,Anesth,TM,WT,Medium,13248,NaN,NaN
4,Anesth,TM,WT,Medium,13810,NaN,NaN
4,Anesth,TM,WT,Medium,14375,NaN,NaN
5,Anesth,TM,WT,Medium,4068,NaN,NaN
5,Anesth,TM,WT,Medium,4588,NaN,NaN
5,Anesth,TM,WT,Medium,5110,NaN,NaN
5,Anesth,TM,WT,Medium,5635,NaN,NaN
5,Anesth,TM,WT,Medium,6163,NaN,NaN
5,Anesth,TM,WT,Medium,6693,NaN,NaN
5,Anesth,TM,WT,Medium,7225,NaN,NaN
5,Anesth,TM,WT,Medium,7760,NaN,NaN
5,Anesth,TM,WT,Medium,8298,NaN,NaN
5,Anesth,TM,WT,Medium,8838,NaN,NaN
5,Anesth,TM,WT,Medium,9380,NaN,NaN
5,Anesth,TM,WT,Medium,9925,NaN,NaN
5,Anesth,TM,WT,Medium,10473,NaN,NaN
5,Anesth,TM,WT,Medium,11023,NaN,NaN
5,Anesth,TM,WT,Medium,11575,NaN,NaN
5,Anesth,TM,WT,Medium,12130,NaN,NaN
5,Anesth,TM,WT,Medium,12688,NaN,NaN
5,Anesth,TM,WT,Medium,13248,NaN,NaN
5,Anesth,TM,WT,Medium,13810,NaN,NaN
5,Anesth,TM,WT,Medium,14375,NaN,NaN
6,Anesth,TM,WT,Medium,4068,NaN,NaN
6,Anesth,TM,WT,Medium,4588,NaN,NaN
6,Anesth,TM,WT,Medium,5110,NaN,NaN
6,Anesth,TM,WT,Medium,5635,NaN,NaN
6,Anesth,TM,WT,Medium,6163,NaN,NaN
6,Anesth,TM,WT,Medium,6693,NaN,NaN
6,Anesth,TM,WT,Medium,7225,NaN,NaN
6,Anesth,TM,WT,Medium,7760,NaN,NaN
6,Anesth,TM,WT,Medium,8298,NaN,NaN
6,Anesth,TM,WT,Medium,8838,NaN,NaN
6,Anesth,TM,WT,Medium,9380,NaN,NaN
6,Anesth,TM,WT,Medium,9925,NaN,NaN
6,Anesth,TM,WT,Medium,10473,NaN,NaN
6,Anesth,TM,WT,Medium,11023,NaN,NaN
6,Anesth,TM,WT,Medium,11575,NaN,NaN
6,Anesth,TM,WT,Medium,12130,NaN,NaN
6,Anesth,TM,WT,Medium,12688,NaN,NaN
6,Anesth,TM,WT,Medium,13248,NaN,NaN
6,Anesth,TM,WT,Medium,13810,NaN,NaN
6,Anesth,TM,WT,Medium,14375,NaN,NaN
1,Anesth,TM,WT,Large,4068,NaN,NaN
1,Anesth,TM,WT,Large,4588,NaN,NaN
1,Anesth,TM,WT,Large,5110,NaN,NaN
1,Anesth,TM,WT,Large,5635,NaN,NaN
1,Anesth,TM,WT,Large,6163,NaN,NaN
1,Anesth,TM,WT,Large,6693,NaN,NaN
1,Anesth,TM,WT,Large,7225,NaN,NaN
1,Anesth,TM,WT,Large,7760,NaN,NaN
1,Anesth,TM,WT,Large,8298,NaN,NaN
1,Anesth,TM,WT,Large,8838,NaN,NaN
1,Anesth,TM,WT,Large,9380,NaN,NaN
1,Anesth,TM,WT,Large,9925,NaN,NaN
1,Anesth,TM,WT,Large,10473,NaN,NaN
1,Anesth,TM,WT,Large,11023,NaN,NaN
1,Anesth,TM,WT,Large,11575,NaN,NaN
1,Anesth,TM,WT,Large,12130,NaN,NaN
1,Anesth,TM,WT,Large,12688,NaN,NaN
1,Anesth,TM,WT,Large,13248,NaN,NaN
1,Anesth,TM,WT,Large,13810,NaN,NaN
1,Anesth,TM,WT,Large,14375,NaN,NaN
2,Anesth,TM,WT,Large,4068,NaN,NaN
2,Anesth,TM,WT,Large,4588,NaN,NaN
2,Anesth,TM,WT,Large,5110,NaN,NaN
2,Anesth,TM,WT,Large,5635,NaN,NaN
2,Anesth,TM,WT,Large,6163,NaN,NaN
2,Anesth,TM,WT,Large,6693,NaN,NaN
2,Anesth,TM,WT,Large,7225,NaN,NaN
2,Anesth,TM,WT,Large,7760,NaN,NaN
2,Anesth,TM,WT,Large,8298,NaN,NaN
2,Anesth,TM,WT,Large,8838,NaN,NaN
2,Anesth,TM,WT,Large,9380,NaN,NaN
2,Anesth,TM,WT,Large,9925,NaN,NaN
2,Anesth,TM,WT,Large,10473,NaN,NaN
2,Anesth,TM,WT,Large,11023,NaN,NaN
2,Anesth,TM,WT,Large,11575,NaN,NaN
2,Anesth,TM,WT,Large,12130,NaN,NaN
2,Anesth,TM,WT,Large,12688,NaN,NaN
2,Anesth,TM,WT,Large,13248,NaN,NaN
2,Anesth,TM,WT,Large,13810,NaN,NaN
2,Anesth,TM,WT,Large,14375,NaN,NaN
3,Anesth,TM,WT,Large,4068,NaN,NaN
3,Anesth,TM,WT,Large,4588,NaN,NaN
3,Anesth,TM,WT,Large,5110,NaN,NaN
3,Anesth,TM,WT,Large,5635,NaN,NaN
3,Anesth,TM,WT,Large,6163,NaN,NaN
3,Anesth,TM,WT,Large,6693,NaN,NaN
3,Anesth,TM,WT,Large,7225,NaN,NaN
3,Anesth,TM,WT,Large,7760,NaN,NaN
3,Anesth,TM,WT,Large,8298,NaN,NaN
3,Anesth,TM,WT,Large,8838,NaN,NaN
3,Anesth,TM,WT,Large,9380,NaN,NaN
3,Anesth,TM,WT,Large,9925,NaN,NaN
3,Anesth,TM,WT,Large,10473,NaN,NaN
3,Anesth,TM,WT,Large,11023,NaN,NaN
3,Anesth,TM,WT,Large,11575,NaN,NaN
3,Anesth,TM,WT,Large,12130,NaN,NaN
3,Anesth,TM,WT,Large,12688,NaN,NaN
3,Anesth,TM,WT,Large,13248,NaN,NaN
3,Anesth,TM,WT,Large,13810,NaN,NaN
3,Anesth,TM,WT,Large,14375,NaN,NaN
4,Anesth,TM,WT,Large,4068,NaN,NaN
4,Anesth,TM,WT,Large,4588,NaN,NaN
4,Anesth,TM,WT,Large,5110,NaN,NaN
4,Anesth,TM,WT,Large,5635,NaN,NaN
4,Anesth,TM,WT,Large,6163,NaN,NaN
4,Anesth,TM,WT,Large,6693,NaN,NaN
4,Anesth,TM,WT,Large,7225,NaN,NaN
4,Anesth,TM,WT,Large,7760,NaN,NaN
4,Anesth,TM,WT,Large,8298,NaN,NaN
4,Anesth,TM,WT,Large,8838,NaN,NaN
4,Anesth,TM,WT,Large,9380,NaN,NaN
4,Anesth,TM,WT,Large,9925,NaN,NaN
4,Anesth,TM,WT,Large,10473,NaN,NaN
4,Anesth,TM,WT,Large,11023,NaN,NaN
4,Anesth,TM,WT,Large,11575,NaN,NaN
4,Anesth,TM,WT,Large,12130,NaN,NaN
4,Anesth,TM,WT,Large,12688,NaN,NaN
4,Anesth,TM,WT,Large,13248,NaN,NaN
4,Anesth,TM,WT,Large,13810,NaN,NaN
4,Anesth,TM,WT,Large,14375,NaN,NaN
5,Anesth,TM,WT,Large,4068,NaN,NaN
5,Anesth,TM,WT,Large,4588,NaN,NaN
5,Anesth,TM,WT,Large,5110,NaN,NaN
5,Anesth,TM,WT,Large,5635,NaN,NaN
5,Anesth,TM,WT,Large,6163,NaN,NaN
5,Anesth,TM,WT,Large,6693,NaN,NaN
5,Anesth,TM,WT,Large,7225,NaN,NaN
5,Anesth,TM,WT,Large,7760,NaN,NaN
5,Anesth,TM,WT,Large,8298,NaN,NaN
5,Anesth,TM,WT,Large,8838,NaN,NaN
5,Anesth,TM,WT,Large,9380,NaN,NaN
5,Anesth,TM,WT,Large,9925,NaN,NaN
5,Anesth,TM,WT,Large,10473,NaN,NaN
5,Anesth,TM,WT,Large,11023,NaN,NaN
5,Anesth,TM,WT,Large,11575,NaN,NaN
5,Anesth,TM,WT,Large,12130,NaN,NaN
5,Anesth,TM,WT,Large,12688,NaN,NaN
5,Anesth,TM,WT,Large,13248,NaN,NaN
5,Anesth,TM,WT,Large,13810,NaN,NaN
5,Anesth,TM,WT,Large,14375,NaN,NaN
6,Anesth,TM,WT,Large,4068,NaN,NaN
6,Anesth,TM,WT,Large,4588,NaN,NaN
6,Anesth,TM,WT,Large,5110,NaN,NaN
6,Anesth,TM,WT,Large,5635,NaN,NaN
6,Anesth,TM,WT,Large,6163,NaN,NaN
6,Anesth,TM,WT,Large,6693,NaN,NaN
6,Anesth,TM,WT,Large,7225,NaN,NaN
6,Anesth,TM,WT,Large,7760,NaN,NaN
6,Anesth,TM,WT,Large,8298,NaN,NaN
6,Anesth,TM,WT,Large,8838,NaN,NaN
6,Anesth,TM,WT,Large,9380,NaN,NaN
6,Anesth,TM,WT,Large,9925,NaN,NaN
6,Anesth,TM,WT,Large,10473,NaN,NaN
6,Anesth,TM,WT,Large,11023,NaN,NaN
6,Anesth,TM,WT,Large,11575,NaN,NaN
6,Anesth,TM,WT,Large,12130,NaN,NaN
6,Anesth,TM,WT,Large,12688,NaN,NaN
6,Anesth,TM,WT,Large,13248,NaN,NaN
6,Anesth,TM,WT,Large,13810,NaN,NaN
6,Anesth,TM,WT,Large,14375,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,4068,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,4588,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,5110,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,5635,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,6163,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,6693,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,7225,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,7760,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,8298,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,8838,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,9380,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,9925,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,10473,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,11023,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,11575,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,12130,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,12688,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,13248,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,13810,NaN,NaN
7,Anesth,TM,Alpha9KO,Small,14375,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,4068,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,4588,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,5110,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,5635,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,6163,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,6693,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,7225,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,7760,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,8298,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,8838,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,9380,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,9925,NaN,NaN
8,Anesth,TM,Alpha9KO,Small,10473,NaN,NaN
